id,product_code,total_carrier,total_shelf_age,total_cost,total_price,total_wage,total_order,total_different_day_timestamp,maximum_demand,average_demand,minimum_demand,maximum_flow,average_flow,minimum_flow,frequency
389,RUT4UT40,1497,23012,6886200.0,7634700.0,748500.0,1112,358,15,4.181564245810056,1,5,1.3462230215827338,1,0.9808219178082191
390,RUT5UT50,1509,22470,5885100.0,6488700.0,603600.0,1091,347,16,4.348703170028818,1,6,1.383134738771769,1,0.9506849315068493
391,RUT6UT63,1528,22723,5348000.0,5959200.0,611200.0,1105,345,13,4.428985507246376,1,6,1.3828054298642534,1,0.9452054794520548
392,RUTC2520,1562,22933,10465400.0,11558800.0,1093400.0,1113,350,19,4.462857142857143,1,5,1.403414195867026,1,0.958904109589041
393,RUTC3220,1471,22172,5148500.0,5736900.0,588400.0,1096,347,12,4.239193083573487,1,5,1.342153284671533,1,0.9506849315068493
394,RUTC3225,1454,21756,2617200.0,2908000.0,290800.0,1090,346,13,4.202312138728324,1,6,1.3339449541284403,1,0.947945205479452
395,RUTC4020,1454,21470,12213600.0,13522200.0,1308600.0,1081,349,15,4.166189111747851,1,6,1.3450508788159112,1,0.9561643835616438
396,RUTC4025,1463,22009,11557700.0,12728100.0,1170400.0,1074,346,12,4.228323699421965,1,5,1.36219739292365,1,0.947945205479452
397,RUTC4032,1482,22255,8151000.0,9040200.0,889200.0,1098,352,13,4.2102272727272725,1,4,1.349726775956284,1,0.9643835616438357
398,RUTC5020,1468,21757,3816800.0,4257200.0,440400.0,1081,344,12,4.267441860465116,1,5,1.3580018501387605,1,0.9424657534246575
399,RUTC5025,1501,22990,5703800.0,6304200.0,600400.0,1107,357,17,4.204481792717087,1,5,1.3559168925022584,1,0.9780821917808219
400,RUTC5032,1427,20784,13271100.0,14698100.0,1427000.0,1061,350,14,4.077142857142857,1,5,1.344957587181904,1,0.958904109589041
401,RUTC5040,1534,23595,2454400.0,2761200.0,306800.0,1136,346,15,4.433526011560693,1,5,1.3503521126760563,1,0.947945205479452
402,RUTC6325,1498,22672,4044600.0,4494000.0,449400.0,1111,353,16,4.243626062322946,1,5,1.3483348334833483,1,0.9671232876712329
403,RUTC6332,1438,21556,6327200.0,7046200.0,719000.0,1069,344,12,4.180232558139535,1,5,1.3451824134705332,1,0.9424657534246575
404,RUTC6350,1461,21684,5844000.0,6428400.0,584400.0,1085,355,14,4.115492957746479,1,5,1.3465437788018433,1,0.9726027397260274
405,RUTRRN20,1504,22390,4812800.0,5414400.0,601600.0,1111,345,15,4.3594202898550725,1,7,1.3537353735373536,1,0.9452054794520548
406,RUTRRN25,1431,21334,12306600.0,13594500.0,1287900.0,1051,347,13,4.123919308357348,1,5,1.3615604186489059,1,0.9506849315068493
407,RUTR1/2D,1574,24147,11018000.0,12119800.0,1101800.0,1128,356,15,4.421348314606742,1,5,1.3953900709219857,1,0.9753424657534246
408,RUTRRN32,1485,22351,5049000.0,5643000.0,594000.0,1083,351,12,4.230769230769231,1,5,1.371191135734072,1,0.9616438356164384
409,RUTRRT20,1465,21488,5127500.0,5713500.0,586000.0,1063,351,13,4.1737891737891735,1,5,1.3781749764816558,1,0.9616438356164384
410,RUTRRT25,1539,23193,4463100.0,4924800.0,461700.0,1117,351,14,4.384615384615385,1,5,1.3777976723366159,1,0.9616438356164384
411,RUTR51/2,1457,22180,14570000.0,16027000.0,1457000.0,1075,342,14,4.260233918128655,1,5,1.3553488372093023,1,0.936986301369863
412,RUV2UV20,1511,22519,377750000.0,415525000.0,37775000.0,1103,345,14,4.379710144927536,1,6,1.369900271985494,1,0.9452054794520548
413,RUV2UV25,1454,21659,348960000.0,383856000.0,34896000.0,1086,346,14,4.202312138728324,1,5,1.3388581952117864,1,0.947945205479452
414,RUV3UV32,1475,22533,619500000.0,681450000.0,61950000.0,1092,345,15,4.27536231884058,1,5,1.3507326007326008,1,0.9452054794520548
415,RUV4UV40,1444,21893,462080000.0,508288000.0,46208000.0,1053,350,17,4.1257142857142854,1,5,1.3713200379867045,1,0.958904109589041
416,RUV5UV50,1478,22144,325160000.0,357676000.0,32516000.0,1074,351,15,4.210826210826211,1,5,1.3761638733705772,1,0.9616438356164384
417,RUVCVC20,1408,21507,563200000.0,619520000.0,56320000.0,1033,340,16,4.141176470588236,1,6,1.3630203291384317,1,0.9315068493150684
418,RUVCVC25,1548,22961,510840000.0,561924000.0,51084000.0,1134,357,13,4.336134453781512,1,6,1.3650793650793651,1,0.9780821917808219
419,RUVCVC32,1505,22521,285950000.0,314545000.0,28595000.0,1100,353,13,4.263456090651558,1,5,1.3681818181818182,1,0.9671232876712329
420,RUVCVC40,1522,22442,700120000.0,770132000.0,70012000.0,1126,355,15,4.2873239436619714,1,5,1.3516873889875667,1,0.9726027397260274
421,RUVCVC50,1512,22673,257040000.0,282744000.0,25704000.0,1103,353,12,4.28328611898017,1,6,1.3708068902991841,1,0.9671232876712329
422,RUVCVC63,1474,21475,309540000.0,340494000.0,30954000.0,1078,344,16,4.284883720930233,1,5,1.3673469387755102,1,0.9424657534246575
423,RUZCZC20,1563,23781,8127600.0,9065400.0,937800.0,1119,360,14,4.341666666666667,1,6,1.3967828418230563,1,0.9863013698630136
424,RUZCZC25,1466,21990,2345600.0,2638800.0,293200.0,1078,350,15,4.188571428571429,1,5,1.3599257884972171,1,0.958904109589041
425,RUZCZC32,1485,22426,5940000.0,6534000.0,594000.0,1087,342,19,4.342105263157895,1,5,1.3661453541858326,1,0.936986301369863
426,RUZCZC40,1494,22793,11503800.0,12699000.0,1195200.0,1088,347,13,4.305475504322766,1,4,1.3731617647058822,1,0.9506849315068493
427,RUZCZC50,1506,22161,2710800.0,3012000.0,301200.0,1084,346,12,4.3526011560693645,1,5,1.3892988929889298,1,0.947945205479452
428,RUZCZC63,1561,23254,8429400.0,9366000.0,936600.0,1136,355,15,4.397183098591549,1,6,1.3741197183098592,1,0.9726027397260274
429,RUZRRN20,1465,21991,5567000.0,6153000.0,586000.0,1081,347,14,4.221902017291066,1,6,1.3552266419981498,1,0.9506849315068493
430,RUZRRN25,1522,23193,3348400.0,3805000.0,456600.0,1103,345,18,4.41159420289855,1,6,1.3798730734360833,1,0.9452054794520548
431,RUZRRN32,1513,22399,8321500.0,9229300.0,907800.0,1133,351,13,4.310541310541311,1,5,1.3353927625772286,1,0.9616438356164384
432,RUZRRN40,1426,21300,6131800.0,6844800.0,713000.0,1060,351,16,4.062678062678063,1,5,1.3452830188679246,1,0.9616438356164384
433,RUZRRN63,1500,22590,10950000.0,12150000.0,1200000.0,1072,348,14,4.310344827586207,1,5,1.3992537313432836,1,0.9534246575342465
434,RUZRRT25,1496,22330,8527200.0,9424800.0,897600.0,1105,356,12,4.202247191011236,1,5,1.353846153846154,1,0.9753424657534246
