id,product_code,total_carrier,total_shelf_age,total_cost,total_price,total_wage,total_order,total_different_day_timestamp,maximum_demand,average_demand,minimum_demand,maximum_flow,average_flow,minimum_flow,frequency
424,RUZCZC25,1484,22214,2374400,2671201,296801,1098,348,13,4.264367816091954,1,5,1.3515482695810566,1,0.9534246575342465
425,RUZCZC32,1488,22475,5952000,6547201,595201,1099,345,13,4.3130434782608695,1,5,1.353958143767061,1,0.9452054794520548
426,RUZCZC40,1479,21974,11388301,12571500,1183199,1091,346,14,4.27456647398844,1,6,1.3556370302474794,1,0.947945205479452
427,RUZCZC50,1494,22616,2689201,2988000,298799,1090,345,16,4.3304347826086955,1,5,1.3706422018348623,1,0.9452054794520548
428,RUZCZC63,1494,22949,8067600,8964000,896400,1103,349,14,4.28080229226361,1,5,1.3544877606527652,1,0.9561643835616438
429,RUZRRN20,1517,23379,5764600,6371401,606801,1095,345,16,4.397101449275362,1,5,1.3853881278538813,1,0.9452054794520548
430,RUZRRN25,1494,23208,3286800,3735000,448200,1105,353,15,4.232294617563739,1,4,1.3520361990950227,1,0.9671232876712329
431,RUZRRN32,1454,21770,7997000,8869400,872400,1089,350,12,4.154285714285714,1,5,1.335169880624426,1,0.958904109589041
432,RUZRRN40,1473,22527,6333900,7070400,736500,1079,348,15,4.232758620689655,1,5,1.3651529193697869,1,0.9534246575342465
433,RUZRRN63,1477,22468,10782100,11963700,1181600,1068,348,14,4.244252873563219,1,4,1.3829588014981273,1,0.9534246575342465
434,RUZRRT25,1498,23446,8538600,9437400,898800,1084,354,14,4.231638418079096,1,5,1.381918819188192,1,0.9698630136986301
